Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,%_of_FGA_by_Distance_2P,%_of_FGA_by_Distance_0-3,%_of_FGA_by_Distance_3-10,%_of_FGA_by_Distance_10-16,%_of_FGA_by_Distance_16-3P,%_of_FGA_by_Distance_3P,FG%_by_Distance_2P,FG%_by_Distance_0-3,FG%_by_Distance_3-10,FG%_by_Distance_10-16,FG%_by_Distance_16-3P,FG%_by_Distance_3P,%_of_FG_Ast'd_2P,%_of_FG_Ast'd_3P,Dunks_%FGA,Dunks_#,Corner_3s_%3PA,Corner_3s_3P%,1/2_Court_Att.,1/2_Court_Md.,Trp-Dbl,Season
294.0,Andre Drummond,29.0,CHI,C,67.0,0.0,849.0,20.8,0.606,0.011,0.456,18.7,40.2,29.6,5.7,2.6,3.1,18.6,21.0,0.8,2.0,2.8,0.159,-1.2,0.5,-0.8,0.3,,2.5,4.1,0.606,0.0,0.0,0.0,2.5,4.0,0.613,0.606,1.0,1.9,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0,2.3,0.989,0.763,0.215,0.011,0.0,0.011,0.613,0.66,0.475,0.0,,0.0,0.614,,0.277,66.0,0.333,0.0,0.0,0.0,0.0,2022-23
295.0,Aaron Holiday,26.0,ATL,PG,63.0,6.0,845.0,9.4,0.528,0.4,0.145,3.2,6.4,4.8,13.0,2.1,1.2,13.3,13.4,0.3,0.6,0.9,0.053,-2.9,0.9,-2.0,0.0,,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,14.7,0.6,0.223,0.168,0.132,0.077,0.4,0.424,0.612,0.216,0.31,0.529,0.409,0.214,0.861,0.0,0.0,0.17,0.2,0.0,0.0,0.0,2022-23
296.0,Romeo Langford,23.0,SAS,SG,43.0,21.0,844.0,10.4,0.524,0.236,0.216,7.1,7.7,7.4,7.9,1.3,1.3,9.6,15.4,0.3,0.2,0.5,0.029,-2.6,-1.5,-4.2,-0.5,,2.8,6.0,0.467,0.4,1.4,0.262,2.4,4.6,0.53,0.498,0.9,1.3,0.696,1.3,1.3,2.7,1.2,0.6,0.3,0.7,1.6,6.9,10.1,0.764,0.29,0.351,0.093,0.031,0.236,0.53,0.68,0.429,0.458,0.5,0.262,0.543,1.0,0.054,13.0,0.541,0.333,0.0,0.0,0.0,2022-23
297.0,Terence Davis,25.0,SAC,SG,64.0,5.0,841.0,12.9,0.563,0.668,0.118,2.7,16.1,9.4,11.1,2.4,1.2,12.2,22.2,0.0,0.9,0.9,0.054,-1.3,-0.3,-1.5,0.1,,2.4,5.7,0.423,1.4,3.8,0.366,1.0,1.9,0.537,0.545,0.5,0.7,0.791,0.3,1.9,2.2,1.0,0.7,0.2,0.8,1.6,6.7,18.8,0.332,0.148,0.118,0.033,0.03,0.668,0.537,0.685,0.442,0.333,0.455,0.366,0.508,0.91,0.038,12.0,0.243,0.39,1.0,0.0,0.0,2022-23
299.0,Mark Williams,21.0,CHO,C,43.0,17.0,828.0,19.8,0.659,0.0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12.0,17.0,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4,,3.7,5.8,0.637,0.0,0.0,,3.7,5.8,0.637,0.637,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,9.0,3.1,1.0,0.673,0.267,0.048,0.012,0.0,0.637,0.751,0.388,0.417,0.667,,0.681,,0.303,71.0,,,0.0,0.0,0.0,2022-23
300.0,Robert Williams,25.0,BOS,C,35.0,20.0,824.0,19.8,0.742,0.006,0.241,14.0,24.5,19.3,8.5,1.3,5.0,15.3,11.8,2.3,1.6,3.8,0.224,1.0,2.4,3.3,1.1,,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,3.0,0.994,0.682,0.276,0.024,0.012,0.006,0.751,0.879,0.489,0.5,0.0,0.0,0.685,,0.341,56.0,1.0,0.0,0.0,0.0,0.0,2022-23
301.0,Wesley Matthews,36.0,MIL,SF,52.0,0.0,820.0,7.0,0.519,0.775,0.175,4.5,9.7,7.2,5.1,1.2,1.3,9.5,9.8,0.3,0.9,1.2,0.073,-3.4,0.8,-2.7,-0.1,,1.1,3.1,0.363,0.8,2.4,0.315,0.4,0.7,0.528,0.484,0.5,0.5,0.857,0.7,1.5,2.2,0.7,0.4,0.3,0.3,1.4,3.4,21.0,0.225,0.106,0.056,0.05,0.013,0.775,0.528,0.706,0.333,0.5,0.0,0.315,0.842,0.974,0.0,0.0,0.339,0.238,0.0,0.0,0.0,2022-23
302.0,Moses Moody,20.0,GSW,SG,63.0,3.0,817.0,10.3,0.603,0.595,0.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,0.7,0.6,1.3,0.076,-1.7,-0.9,-2.6,-0.1,,1.7,3.6,0.476,0.8,2.1,0.363,0.9,1.5,0.641,0.584,0.6,0.8,0.698,0.4,1.2,1.7,0.8,0.3,0.1,0.5,0.9,4.8,17.1,0.405,0.225,0.132,0.031,0.018,0.595,0.641,0.725,0.5,0.429,1.0,0.363,0.695,0.98,0.101,19.0,0.348,0.34,1.0,0.0,0.0,2022-23
303.0,Rudy Gay,36.0,UTA,PF,56.0,0.0,816.0,9.0,0.475,0.453,0.171,4.4,17.0,10.8,9.4,1.1,1.9,10.7,17.7,-0.4,0.7,0.3,0.018,-3.6,-0.4,-4.0,-0.4,,1.9,5.1,0.38,0.6,2.3,0.254,1.4,2.8,0.484,0.437,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2,5.2,16.8,0.547,0.105,0.174,0.157,0.111,0.453,0.484,0.667,0.44,0.422,0.469,0.254,0.526,1.0,0.045,11.0,0.338,0.318,1.0,0.0,0.0,2022-23
304.0,Ty Jerome,25.0,GSW,SG,45.0,2.0,816.0,12.8,0.594,0.372,0.169,1.0,9.4,5.3,22.1,1.3,0.5,10.3,14.9,1.4,0.7,2.1,0.124,-1.1,0.3,-0.8,0.3,,2.6,5.4,0.488,0.8,2.0,0.389,1.8,3.4,0.546,0.56,0.8,0.9,0.927,0.2,1.6,1.7,3.0,0.5,0.1,0.7,1.4,6.9,14.7,0.628,0.095,0.306,0.182,0.045,0.372,0.546,0.739,0.527,0.523,0.364,0.389,0.41,0.857,0.0,0.0,0.233,0.524,0.0,0.0,0.0,2022-23
305.0,Jeremiah Robinson-Earl,22.0,OKC,PF,43.0,20.0,814.0,13.0,0.548,0.448,0.169,9.2,14.7,11.9,7.0,1.4,1.2,6.7,14.6,1.1,0.8,1.9,0.111,-0.8,-0.7,-1.5,0.1,,2.6,5.8,0.444,0.9,2.6,0.333,1.7,3.2,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,12.9,0.552,0.395,0.101,0.02,0.036,0.448,0.533,0.612,0.32,0.6,0.222,0.333,0.795,1.0,0.085,18.0,0.351,0.333,0.0,0.0,0.0,2022-23
306.0,Jericho Sims,24.0,NYK,C,52.0,16.0,812.0,13.8,0.78,0.009,0.15,13.3,19.4,16.4,4.0,0.9,3.2,19.1,7.4,1.6,0.9,2.6,0.153,-1.0,0.5,-0.5,0.3,,1.6,2.1,0.776,0.0,0.0,0.0,1.6,2.0,0.783,0.776,0.2,0.3,0.75,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8,3.4,2.5,0.991,0.832,0.103,0.056,0.0,0.009,0.783,0.831,0.545,0.5,,0.0,0.711,,0.626,61.0,0.0,,1.0,0.0,0.0,2022-23
307.0,Caleb Houstan,20.0,ORL,SF,51.0,4.0,812.0,6.2,0.508,0.747,0.099,4.7,9.1,6.9,4.9,0.7,0.8,8.7,11.0,0.1,0.5,0.7,0.039,-3.1,-0.9,-4.0,-0.4,,1.3,3.6,0.363,0.9,2.7,0.338,0.4,0.9,0.435,0.489,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8,20.1,0.253,0.159,0.038,0.005,0.049,0.747,0.435,0.483,0.429,0.0,0.333,0.338,0.65,1.0,0.005,0.0,0.338,0.478,0.0,0.0,0.0,2022-23
308.0,Danuel House Jr.,29.0,PHI,SF,56.0,5.0,807.0,9.4,0.6,0.558,0.305,1.3,12.2,6.9,7.5,0.9,1.0,10.4,13.8,0.6,0.7,1.3,0.075,-2.5,-0.5,-3.0,-0.2,,1.7,3.5,0.472,0.7,2.0,0.336,1.0,1.6,0.644,0.566,0.8,1.1,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8,15.5,0.442,0.279,0.086,0.03,0.036,0.558,0.644,0.727,0.412,0.833,0.286,0.336,0.714,0.892,0.071,12.0,0.464,0.333,0.0,0.0,0.0,2022-23
309.0,Landry Shamet,25.0,PHO,SG,40.0,9.0,807.0,10.9,0.537,0.663,0.17,1.5,7.9,4.6,15.7,1.6,0.6,10.0,18.9,0.5,0.7,1.2,0.071,-1.1,-0.3,-1.4,0.1,,2.8,7.5,0.377,1.9,5.0,0.377,1.0,2.5,0.376,0.502,1.1,1.3,0.882,0.3,1.4,1.7,2.3,0.7,0.1,0.9,1.5,8.7,19.6,0.337,0.137,0.067,0.077,0.057,0.663,0.376,0.537,0.25,0.261,0.294,0.377,0.605,0.88,0.013,2.0,0.226,0.467,1.0,0.0,0.0,2022-23
311.0,Luke Kornet,27.0,BOS,C,69.0,0.0,804.0,16.7,0.697,0.076,0.229,11.9,14.8,13.4,9.1,0.7,4.9,11.8,11.5,2.1,1.2,3.3,0.198,-0.4,1.3,1.0,0.6,,1.6,2.5,0.665,0.0,0.2,0.231,1.6,2.3,0.701,0.674,0.5,0.6,0.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2,3.8,4.6,0.924,0.647,0.206,0.041,0.0,0.076,0.701,0.773,0.6,0.286,,0.231,0.745,1.0,0.371,59.0,0.538,0.286,1.0,0.0,0.0,2022-23
312.0,Christian Koloko,22.0,TOR,C,58.0,19.0,802.0,11.4,0.517,0.08,0.393,11.1,13.3,12.1,5.0,1.3,6.9,10.2,10.4,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,,1.2,2.6,0.48,0.0,0.2,0.083,1.2,2.4,0.514,0.483,0.6,1.0,0.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2,3.1,4.9,0.92,0.633,0.213,0.067,0.007,0.08,0.514,0.6,0.313,0.4,0.0,0.083,0.704,1.0,0.32,36.0,0.5,0.167,1.0,0.0,0.0,2022-23
313.0,Khris Middleton,31.0,MIL,SF,33.0,19.0,801.0,17.4,0.551,0.399,0.251,3.8,14.0,9.1,30.7,1.4,0.5,13.6,27.4,1.0,1.0,1.9,0.117,1.0,-0.3,0.8,0.6,,5.4,12.3,0.436,1.5,4.9,0.315,3.8,7.4,0.516,0.499,2.8,3.1,0.902,0.8,3.4,4.2,4.9,0.7,0.2,2.2,2.1,15.1,16.4,0.601,0.111,0.18,0.175,0.135,0.399,0.516,0.644,0.548,0.423,0.491,0.315,0.333,0.608,0.002,1.0,0.142,0.391,0.0,0.0,0.0,2022-23
314.0,JaMychal Green,32.0,GSW,PF,57.0,1.0,797.0,15.5,0.65,0.44,0.266,10.1,18.0,14.1,8.9,1.5,2.5,15.6,17.5,1.2,1.0,2.2,0.133,-0.7,0.2,-0.5,0.3,,2.4,4.4,0.54,0.7,1.9,0.378,1.6,2.5,0.667,0.623,0.9,1.2,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8,6.4,12.8,0.56,0.345,0.171,0.016,0.028,0.44,0.667,0.701,0.674,0.5,0.286,0.378,0.66,1.0,0.246,52.0,0.387,0.372,0.0,0.0,0.0,2022-23
315.0,Thaddeus Young,34.0,TOR,PF,54.0,9.0,795.0,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4,,2.0,3.7,0.545,0.1,0.6,0.176,1.9,3.0,0.622,0.561,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,1.6,4.4,7.9,0.828,0.364,0.409,0.04,0.015,0.172,0.622,0.806,0.494,0.25,0.667,0.176,0.549,1.0,0.051,10.0,0.706,0.208,1.0,0.0,0.0,2022-23
316.0,Bryce McGowens,20.0,CHO,SG,46.0,7.0,787.0,7.2,0.519,0.396,0.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,,1.7,4.4,0.396,0.6,1.7,0.325,1.2,2.7,0.443,0.46,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3,13.0,0.604,0.327,0.193,0.059,0.025,0.396,0.443,0.576,0.333,0.25,0.0,0.325,0.648,0.923,0.059,9.0,0.35,0.357,1.0,0.0,0.0,2022-23
317.0,Josh Christopher,21.0,HOU,SG,64.0,2.0,786.0,11.5,0.523,0.271,0.182,2.8,7.2,5.0,14.3,2.0,1.9,14.4,21.9,-0.3,0.3,0.0,-0.001,-3.0,-1.4,-4.3,-0.5,,2.4,5.1,0.465,0.3,1.4,0.236,2.1,3.8,0.55,0.497,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,11.9,0.729,0.222,0.289,0.188,0.03,0.271,0.55,0.685,0.537,0.452,0.3,0.236,0.348,0.762,0.082,24.0,0.191,0.235,0.0,0.0,0.0,2022-23
318.0,Robert Covington,32.0,LAC,PF,48.0,0.0,779.0,14.2,0.584,0.594,0.175,4.5,19.2,11.9,10.2,2.4,3.7,11.5,15.6,0.7,1.2,1.9,0.117,-0.5,2.1,1.7,0.7,,2.1,4.8,0.445,1.1,2.8,0.397,1.0,1.9,0.516,0.563,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0,16.8,0.406,0.205,0.157,0.031,0.013,0.594,0.516,0.702,0.361,0.143,0.333,0.397,0.75,0.981,0.035,7.0,0.147,0.45,0.0,0.0,0.0,2022-23
319.0,Justise Winslow,26.0,POR,PF,29.0,11.0,776.0,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17.0,14.2,-0.1,0.5,0.4,0.022,-3.4,0.6,-2.8,-0.2,,2.8,6.8,0.409,0.5,1.6,0.311,2.3,5.3,0.438,0.444,0.7,1.0,0.714,1.7,3.3,5.0,3.4,1.0,0.4,1.5,3.1,6.8,9.8,0.773,0.348,0.288,0.106,0.03,0.227,0.438,0.551,0.386,0.286,0.167,0.311,0.567,1.0,0.02,3.0,0.444,0.3,0.0,0.0,0.0,2022-23
321.0,Simone Fontecchio,27.0,UTA,SF,52.0,6.0,766.0,8.0,0.495,0.612,0.141,4.4,7.7,6.1,7.5,0.9,0.9,10.5,20.2,-0.4,0.3,-0.1,-0.004,-3.0,-2.1,-5.2,-0.6,,2.2,6.0,0.369,1.2,3.7,0.33,1.0,2.3,0.43,0.47,0.7,0.8,0.795,0.6,1.1,1.7,0.8,0.3,0.2,0.8,1.2,6.3,18.5,0.388,0.106,0.157,0.067,0.058,0.612,0.43,0.545,0.327,0.524,0.389,0.33,0.731,0.952,0.042,10.0,0.225,0.395,0.0,0.0,0.0,2022-23
322.0,Miles McBride,22.0,NYK,PG,64.0,2.0,760.0,8.4,0.475,0.623,0.195,1.9,5.4,3.6,12.4,2.4,1.0,9.7,14.6,0.0,0.7,0.7,0.047,-3.6,1.4,-2.3,-0.1,,1.2,3.4,0.358,0.6,2.1,0.299,0.6,1.3,0.457,0.451,0.4,0.7,0.667,0.2,0.6,0.8,1.1,0.6,0.1,0.4,0.9,3.5,18.6,0.377,0.153,0.079,0.079,0.065,0.623,0.457,0.636,0.294,0.353,0.357,0.299,0.541,0.875,0.028,4.0,0.373,0.4,1.0,0.0,0.0,2022-23
323.0,Paul Reed,23.0,PHI,C,69.0,2.0,755.0,19.2,0.62,0.029,0.244,17.8,23.1,20.5,5.3,3.0,6.3,16.3,16.4,1.2,1.6,2.8,0.18,-1.6,1.5,-0.1,0.4,,1.8,3.0,0.593,0.0,0.1,0.167,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,4.0,0.971,0.651,0.215,0.057,0.029,0.029,0.606,0.706,0.356,0.333,0.5,0.167,0.659,1.0,0.144,25.0,0.167,0.0,0.0,0.0,0.0,2022-23
324.0,John Wall,32.0,LAC,PG,34.0,3.0,755.0,13.6,0.498,0.322,0.334,2.1,11.4,6.8,35.3,1.8,1.4,17.1,27.0,-0.4,0.7,0.3,0.02,-0.8,-0.4,-1.2,0.1,,4.1,9.9,0.408,1.0,3.2,0.303,3.1,6.7,0.459,0.457,2.3,3.3,0.681,0.4,2.3,2.7,5.2,0.8,0.4,2.4,1.7,11.4,14.5,0.678,0.213,0.216,0.08,0.169,0.322,0.459,0.597,0.466,0.37,0.316,0.303,0.143,0.939,0.012,4.0,0.101,0.273,0.0,0.0,0.0,2022-23
326.0,Edmond Sumner,27.0,BRK,SG,53.0,12.0,736.0,14.0,0.597,0.323,0.401,2.0,9.9,6.0,13.3,2.1,1.2,13.6,22.1,0.6,0.7,1.3,0.086,-2.4,-0.2,-2.6,-0.1,,2.3,5.1,0.461,0.6,1.6,0.356,1.8,3.4,0.511,0.519,1.9,2.0,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1,11.2,0.677,0.316,0.268,0.052,0.041,0.323,0.511,0.624,0.389,0.357,0.636,0.356,0.634,0.903,0.033,9.0,0.529,0.348,0.0,0.0,0.0,2022-23
327.0,Zeke Nnaji,22.0,DEN,PF,53.0,5.0,728.0,12.5,0.62,0.332,0.316,10.5,11.2,10.9,3.3,1.1,2.8,12.2,15.2,0.9,0.7,1.6,0.106,-2.7,-0.9,-3.7,-0.3,,2.1,3.7,0.561,0.3,1.2,0.262,1.8,2.5,0.71,0.605,0.8,1.2,0.645,1.2,1.4,2.6,0.3,0.3,0.4,0.6,2.0,5.2,9.9,0.668,0.52,0.138,0.0,0.01,0.332,0.71,0.794,0.407,,0.5,0.262,0.72,1.0,0.168,32.0,0.369,0.25,2.0,0.0,0.0,2022-23
328.0,Jaden Hardy,20.0,DAL,SG,48.0,5.0,708.0,14.6,0.571,0.468,0.237,1.8,13.0,7.3,14.9,1.2,0.9,11.1,26.4,0.2,0.5,0.7,0.048,-0.4,-1.9,-2.3,0.0,,3.0,6.9,0.438,1.3,3.3,0.404,1.7,3.7,0.469,0.533,1.4,1.6,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8,15.0,0.532,0.279,0.138,0.057,0.057,0.468,0.469,0.548,0.435,0.263,0.368,0.404,0.422,0.825,0.024,7.0,0.231,0.472,2.0,1.0,0.0,2022-23
330.0,MarJon Beauchamp,22.0,MIL,SF,52.0,11.0,701.0,8.2,0.513,0.584,0.152,5.9,11.0,8.5,6.7,1.4,0.8,14.8,18.3,-0.4,0.8,0.4,0.027,-4.1,-0.6,-4.8,-0.5,,1.8,4.7,0.395,0.9,2.7,0.331,0.9,1.9,0.485,0.492,0.5,0.7,0.73,0.7,1.5,2.2,0.7,0.4,0.1,0.9,1.4,5.1,17.5,0.416,0.21,0.095,0.041,0.07,0.584,0.485,0.667,0.261,0.5,0.235,0.331,0.551,0.872,0.058,13.0,0.387,0.345,1.0,0.0,0.0,2022-23
331.0,Aleksej Pokusevski,21.0,OKC,PF,34.0,25.0,701.0,13.4,0.522,0.418,0.141,6.8,17.8,12.2,12.4,1.4,5.7,14.0,18.3,0.0,1.0,1.0,0.066,-1.0,1.0,0.0,0.3,,3.2,7.3,0.434,1.1,3.1,0.365,2.1,4.3,0.483,0.51,0.6,1.0,0.629,1.3,3.4,4.7,1.9,0.6,1.3,1.3,1.7,8.1,13.2,0.582,0.305,0.201,0.052,0.024,0.418,0.483,0.645,0.3,0.308,0.333,0.365,0.6,0.974,0.056,14.0,0.279,0.379,0.0,0.0,0.0,2022-23
333.0,Malachi Flynn,24.0,TOR,PG,53.0,2.0,691.0,8.7,0.479,0.55,0.136,2.3,10.8,6.2,13.7,1.5,0.6,8.9,17.4,0.0,0.5,0.5,0.034,-3.3,-0.8,-4.1,-0.4,,1.6,4.6,0.36,0.9,2.5,0.353,0.8,2.1,0.367,0.457,0.5,0.6,0.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2,4.6,18.3,0.45,0.12,0.145,0.083,0.103,0.55,0.367,0.517,0.286,0.5,0.2,0.353,0.375,0.872,0.0,0.0,0.158,0.476,0.0,0.0,0.0,2022-23
334.0,Duncan Robinson,28.0,MIA,SF,42.0,1.0,691.0,7.8,0.534,0.81,0.135,1.3,10.7,5.9,9.7,1.0,0.0,10.0,17.9,-0.1,0.6,0.5,0.035,-3.5,-1.5,-5.0,-0.5,,2.1,5.6,0.371,1.5,4.6,0.328,0.6,1.1,0.556,0.504,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4,21.9,0.19,0.051,0.089,0.034,0.013,0.81,0.556,0.75,0.476,0.5,0.333,0.328,0.88,0.952,0.0,0.0,0.188,0.306,0.0,0.0,0.0,2022-23
335.0,Chimezie Metu,25.0,SAC,PF,66.0,0.0,689.0,17.3,0.639,0.174,0.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,1.2,0.8,2.1,0.143,-0.3,0.2,-0.1,0.3,,2.0,3.3,0.589,0.1,0.6,0.237,1.8,2.7,0.663,0.61,0.8,1.1,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2,4.9,7.5,0.826,0.466,0.274,0.055,0.014,0.174,0.663,0.804,0.483,0.25,0.667,0.237,0.75,1.0,0.32,62.0,0.079,0.0,0.0,0.0,0.0,2022-23
338.0,Montrezl Harrell,29.0,PHI,C,57.0,7.0,681.0,17.6,0.631,0.029,0.483,11.8,15.7,13.8,7.4,1.2,3.4,12.1,18.9,1.3,0.8,2.2,0.153,-0.9,-0.4,-1.3,0.1,,2.2,3.7,0.598,0.0,0.1,0.0,2.2,3.6,0.616,0.598,1.2,1.8,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3,5.6,4.0,0.971,0.627,0.297,0.043,0.005,0.029,0.616,0.71,0.5,0.111,0.0,0.0,0.656,,0.263,48.0,0.167,0.0,1.0,0.0,0.0,2022-23
339.0,Jordan McLaughlin,26.0,MIN,PG,43.0,0.0,678.0,11.8,0.526,0.538,0.124,2.5,7.6,5.1,27.4,2.2,0.5,17.7,11.7,0.7,0.6,1.3,0.094,-1.3,0.6,-0.7,0.2,,1.4,3.4,0.421,0.6,1.8,0.308,0.9,1.6,0.552,0.503,0.3,0.4,0.833,0.3,1.1,1.4,3.4,0.7,0.1,0.8,0.7,3.7,16.7,0.462,0.166,0.241,0.034,0.021,0.538,0.552,0.708,0.457,0.4,0.667,0.308,0.73,0.833,0.0,0.0,0.295,0.391,5.0,0.0,0.0,2022-23
340.0,Jae'Sean Tate,27.0,HOU,SF,31.0,7.0,677.0,12.2,0.546,0.201,0.301,6.6,12.6,9.6,18.2,1.5,1.0,15.3,18.8,0.4,0.3,0.7,0.049,-2.8,-0.7,-3.5,-0.3,,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,0.509,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,8.5,0.799,0.306,0.437,0.044,0.013,0.201,0.53,0.614,0.5,0.3,0.333,0.283,0.351,0.923,0.009,1.0,0.348,0.313,1.0,0.0,0.0,2022-23
341.0,Blake Wesley,19.0,SAS,SG,37.0,1.0,669.0,3.5,0.393,0.242,0.205,1.9,11.7,6.6,18.6,1.8,0.6,21.7,18.5,-1.9,0.3,-1.6,-0.114,-7.9,-1.8,-9.6,-1.3,,1.9,5.8,0.321,0.5,1.4,0.385,1.3,4.4,0.301,0.367,0.7,1.2,0.591,0.3,1.9,2.2,2.6,0.7,0.1,1.8,1.8,5.0,11.8,0.758,0.279,0.233,0.126,0.121,0.242,0.301,0.517,0.14,0.222,0.192,0.385,0.306,0.95,0.065,12.0,0.269,0.5,1.0,0.0,0.0,2022-23
344.0,Payton Pritchard,25.0,BOS,PG,48.0,3.0,643.0,10.3,0.536,0.629,0.065,4.3,10.5,7.5,14.0,1.1,0.1,13.7,19.8,-0.1,0.7,0.6,0.045,-2.1,-1.2,-3.4,-0.2,,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,18.6,0.371,0.159,0.118,0.033,0.053,0.629,0.495,0.615,0.414,0.375,0.385,0.364,0.422,0.857,0.004,0.0,0.182,0.321,3.0,0.0,1.0,2022-23
345.0,Amir Coffey,25.0,LAC,SF,50.0,9.0,625.0,7.0,0.498,0.276,0.434,3.1,6.4,4.7,11.2,0.5,0.7,10.8,13.5,0.1,0.3,0.4,0.033,-4.3,-0.7,-5.0,-0.5,,1.1,2.9,0.386,0.2,0.8,0.275,0.9,2.1,0.429,0.424,1.0,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4,12.1,0.724,0.172,0.366,0.124,0.062,0.276,0.429,0.6,0.377,0.389,0.333,0.275,0.6,1.0,0.041,5.0,0.45,0.222,1.0,0.0,0.0,2022-23
346.0,Anthony Gill,30.0,WAS,PF,59.0,8.0,624.0,11.1,0.604,0.22,0.508,6.9,10.6,8.8,7.2,0.5,1.6,8.5,12.3,1.0,0.4,1.3,0.101,-2.4,-0.9,-3.3,-0.2,,1.2,2.2,0.538,0.1,0.5,0.138,1.1,1.7,0.65,0.553,0.8,1.1,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2,3.3,8.7,0.78,0.311,0.409,0.053,0.008,0.22,0.65,0.78,0.593,0.429,0.0,0.138,0.672,1.0,0.045,5.0,0.621,0.167,0.0,0.0,0.0,2022-23
347.0,Jabari Walker,20.0,POR,PF,56.0,0.0,619.0,9.6,0.496,0.283,0.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,-0.1,0.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6,,1.5,3.5,0.419,0.3,1.0,0.286,1.2,2.5,0.472,0.46,0.6,0.8,0.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.2,3.9,10.5,0.717,0.404,0.197,0.071,0.045,0.283,0.472,0.6,0.256,0.357,0.444,0.286,0.716,0.938,0.116,19.0,0.232,0.154,0.0,0.0,0.0,2022-23
349.0,Juancho Hernangómez,27.0,TOR,PF,42.0,10.0,614.0,7.6,0.504,0.588,0.14,4.6,19.1,11.3,5.2,1.3,0.9,11.0,9.4,0.1,0.6,0.7,0.053,-3.5,0.2,-3.3,-0.2,,1.1,2.7,0.421,0.4,1.6,0.254,0.7,1.1,0.66,0.496,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0,2.9,16.1,0.412,0.289,0.105,0.0,0.018,0.588,0.66,0.727,0.583,,0.0,0.254,0.677,1.0,0.018,2.0,0.418,0.321,0.0,0.0,0.0,2022-23
